,IDsensore,DataOra,Misura,Valido
6855,8140,2018-10-17 21:00:00.000,14.4,100
6856,8140,2018-10-17 22:00:00.000,13.7,100
6857,8140,2018-10-17 23:00:00.000,13.4,100
6858,8140,2018-10-18 00:00:00.000,13.7,100
6859,8140,2018-10-18 01:00:00.000,14.4,100
6860,8140,2018-10-18 02:00:00.000,13.5,100
6861,8140,2018-10-18 03:00:00.000,12.4,100
6862,8140,2018-10-18 04:00:00.000,12.5,100
6863,8140,2018-10-18 05:00:00.000,13.7,100
6864,8140,2018-10-18 06:00:00.000,13.7,100
6865,8140,2018-10-18 07:00:00.000,14.1,100
6866,8140,2018-10-18 08:00:00.000,14.4,100
6867,8140,2018-10-18 09:00:00.000,16.4,100
6868,8140,2018-10-18 10:00:00.000,17.8,100
6869,8140,2018-10-18 11:00:00.000,19.6,100
6870,8140,2018-10-18 12:00:00.000,21.3,100
6871,8140,2018-10-18 13:00:00.000,21.6,100
6872,8140,2018-10-18 14:00:00.000,21.5,100
6873,8140,2018-10-18 15:00:00.000,21.1,100
6874,8140,2018-10-18 16:00:00.000,20.4,100
6875,8140,2018-10-18 17:00:00.000,19.4,100
6876,8140,2018-10-18 18:00:00.000,17.0,100
6877,8140,2018-10-18 19:00:00.000,15.5,100
6878,8140,2018-10-18 20:00:00.000,14.8,100
6879,8140,2018-10-18 21:00:00.000,14.7,100
6880,8140,2018-10-18 22:00:00.000,15.3,100
6881,8140,2018-10-18 23:00:00.000,14.7,100
6882,8140,2018-10-19 00:00:00.000,14.4,100
6883,8140,2018-10-19 01:00:00.000,15.0,100
6884,8140,2018-10-19 02:00:00.000,14.0,100
6885,8140,2018-10-19 03:00:00.000,13.5,100
6886,8140,2018-10-19 04:00:00.000,13.2,100
6887,8140,2018-10-19 05:00:00.000,12.9,100
6888,8140,2018-10-19 06:00:00.000,12.8,100
6889,8140,2018-10-19 07:00:00.000,13.1,100
6890,8140,2018-10-19 08:00:00.000,14.6,100
6891,8140,2018-10-19 09:00:00.000,16.6,100
6892,8140,2018-10-19 10:00:00.000,19.0,100
6893,8140,2018-10-19 11:00:00.000,20.3,100
6894,8140,2018-10-19 12:00:00.000,21.1,100
6895,8140,2018-10-19 13:00:00.000,21.7,100
6896,8140,2018-10-19 14:00:00.000,21.6,100
6897,8140,2018-10-19 15:00:00.000,21.7,100
6898,8140,2018-10-19 16:00:00.000,21.0,100
6899,8140,2018-10-19 17:00:00.000,19.4,100
6900,8140,2018-10-19 18:00:00.000,16.7,100
6901,8140,2018-10-19 19:00:00.000,15.3,100
6902,8140,2018-10-19 20:00:00.000,14.7,100
6903,8140,2018-10-19 21:00:00.000,14.3,100
6904,8140,2018-10-19 22:00:00.000,14.0,100
6905,8140,2018-10-19 23:00:00.000,13.8,100
6906,8140,2018-10-20 00:00:00.000,13.7,100
6907,8140,2018-10-20 01:00:00.000,13.6,100
6908,8140,2018-10-20 02:00:00.000,13.9,100
6909,8140,2018-10-20 03:00:00.000,14.5,100
6910,8140,2018-10-20 04:00:00.000,15.4,100
6911,8140,2018-10-20 05:00:00.000,15.6,100
6912,8140,2018-10-20 06:00:00.000,14.6,100
6913,8140,2018-10-20 07:00:00.000,13.3,100
6914,8140,2018-10-20 08:00:00.000,13.3,100
6915,8140,2018-10-20 09:00:00.000,14.9,100
6916,8140,2018-10-20 10:00:00.000,17.2,100
6917,8140,2018-10-20 11:00:00.000,18.9,100
6918,8140,2018-10-20 12:00:00.000,19.5,100
6919,8140,2018-10-20 13:00:00.000,20.4,100
6920,8140,2018-10-20 14:00:00.000,20.6,100
6921,8140,2018-10-20 15:00:00.000,20.6,100
6922,8140,2018-10-20 16:00:00.000,20.1,100
6923,8140,2018-10-20 17:00:00.000,18.7,100
6924,8140,2018-10-20 18:00:00.000,16.0,100
6925,8140,2018-10-20 19:00:00.000,14.2,100
6926,8140,2018-10-20 20:00:00.000,13.6,100
6927,8140,2018-10-20 21:00:00.000,13.2,100
6928,8140,2018-10-20 22:00:00.000,12.9,100
6929,8140,2018-10-20 23:00:00.000,12.7,100
6930,8140,2018-10-21 00:00:00.000,12.6,0
6931,8140,2018-10-21 01:00:00.000,12.3,100
6932,8140,2018-10-21 02:00:00.000,12.0,100
6933,8140,2018-10-21 03:00:00.000,11.9,100
6934,8140,2018-10-21 04:00:00.000,11.7,100
6935,8140,2018-10-21 05:00:00.000,11.3,100
6936,8140,2018-10-21 06:00:00.000,11.3,100
6937,8140,2018-10-21 07:00:00.000,12.3,100
6938,8140,2018-10-21 08:00:00.000,13.8,100
6939,8140,2018-10-21 09:00:00.000,15.3,100
6940,8140,2018-10-21 10:00:00.000,15.4,100
6941,8140,2018-10-21 11:00:00.000,16.4,100
6942,8140,2018-10-21 12:00:00.000,17.3,100
6943,8140,2018-10-21 13:00:00.000,17.8,100
6944,8140,2018-10-21 14:00:00.000,17.8,100
6945,8140,2018-10-21 15:00:00.000,18.0,100
6946,8140,2018-10-21 16:00:00.000,17.8,100
6947,8140,2018-10-21 17:00:00.000,16.6,100
6948,8140,2018-10-21 18:00:00.000,12.4,100
6949,8140,2018-10-21 19:00:00.000,11.0,100
6950,8140,2018-10-21 20:00:00.000,11.0,100
6951,8140,2018-10-21 21:00:00.000,10.9,100
6952,8140,2018-10-21 22:00:00.000,11.0,100
6953,8140,2018-10-21 23:00:00.000,10.0,100
6954,8140,2018-10-22 00:00:00.000,9.6,100
6955,8140,2018-10-22 01:00:00.000,9.2,100
6956,8140,2018-10-22 02:00:00.000,9.1,100
6957,8140,2018-10-22 03:00:00.000,8.9,100
6958,8140,2018-10-22 04:00:00.000,7.7,100
6959,8140,2018-10-22 05:00:00.000,6.7,100
6960,8140,2018-10-22 06:00:00.000,6.0,100
6961,8140,2018-10-22 07:00:00.000,5.8,100
6962,8140,2018-10-22 08:00:00.000,6.7,100
6963,8140,2018-10-22 09:00:00.000,9.4,100
6964,8140,2018-10-22 10:00:00.000,11.1,100
6965,8140,2018-10-22 11:00:00.000,13.8,100
6966,8140,2018-10-22 12:00:00.000,15.8,100
6967,8140,2018-10-22 13:00:00.000,16.9,100
6968,8140,2018-10-22 14:00:00.000,17.1,100
6969,8140,2018-10-22 15:00:00.000,17.0,100
6970,8140,2018-10-22 16:00:00.000,16.6,100
6971,8140,2018-10-22 17:00:00.000,14.7,100
6972,8140,2018-10-22 18:00:00.000,11.3,100
6973,8140,2018-10-22 19:00:00.000,9.6,100
6974,8140,2018-10-22 20:00:00.000,9.1,100
6975,8140,2018-10-22 21:00:00.000,8.8,100
6976,8140,2018-10-22 22:00:00.000,8.3,100
6977,8140,2018-10-22 23:00:00.000,8.4,100
6978,8140,2018-10-23 00:00:00.000,8.3,100
6979,8140,2018-10-23 01:00:00.000,8.1,100
6980,8140,2018-10-23 02:00:00.000,8.2,100
6981,8140,2018-10-23 03:00:00.000,7.8,100
6982,8140,2018-10-23 04:00:00.000,7.8,100
6983,8140,2018-10-23 05:00:00.000,8.2,100
6984,8140,2018-10-23 06:00:00.000,8.2,100
6985,8140,2018-10-23 07:00:00.000,7.9,100
6986,8140,2018-10-23 08:00:00.000,8.2,100
6987,8140,2018-10-23 09:00:00.000,10.0,100
6988,8140,2018-10-23 10:00:00.000,12.6,100
6989,8140,2018-10-23 11:00:00.000,15.0,100
6990,8140,2018-10-23 12:00:00.000,16.1,100
6991,8140,2018-10-23 13:00:00.000,16.9,100
6992,8140,2018-10-23 14:00:00.000,17.2,100
6993,8140,2018-10-23 15:00:00.000,17.0,100
6994,8140,2018-10-23 16:00:00.000,16.6,100
6995,8140,2018-10-23 17:00:00.000,15.6,100
6996,8140,2018-10-23 18:00:00.000,14.3,100
6997,8140,2018-10-23 19:00:00.000,13.1,100
6998,8140,2018-10-23 20:00:00.000,11.1,100
6999,8140,2018-10-23 21:00:00.000,10.5,100
7000,8140,2018-10-23 22:00:00.000,10.3,100
7001,8140,2018-10-23 23:00:00.000,10.7,100
7002,8140,2018-10-24 00:00:00.000,10.6,100
7003,8140,2018-10-24 01:00:00.000,12.3,100
7004,8140,2018-10-24 02:00:00.000,12.8,100
7005,8140,2018-10-24 03:00:00.000,12.3,100
7006,8140,2018-10-24 04:00:00.000,11.9,100
7007,8140,2018-10-24 05:00:00.000,11.3,100
7008,8140,2018-10-24 06:00:00.000,11.7,100
7009,8140,2018-10-24 07:00:00.000,12.2,100
7010,8140,2018-10-24 08:00:00.000,13.5,100
7011,8140,2018-10-24 09:00:00.000,16.3,100
7012,8140,2018-10-24 10:00:00.000,20.9,100
7013,8140,2018-10-24 11:00:00.000,22.4,100
7014,8140,2018-10-24 12:00:00.000,24.0,100
7015,8140,2018-10-24 13:00:00.000,26.0,100
7016,8140,2018-10-24 14:00:00.000,27.2,100
7017,8140,2018-10-24 15:00:00.000,27.5,100
7018,8140,2018-10-24 16:00:00.000,27.1,100
7019,8140,2018-10-24 17:00:00.000,23.1,100
7020,8140,2018-10-24 18:00:00.000,20.1,100
7021,8140,2018-10-24 19:00:00.000,19.3,100
7022,8140,2018-10-24 20:00:00.000,18.9,100
7023,8140,2018-10-24 21:00:00.000,18.7,100
7024,8140,2018-10-24 22:00:00.000,19.1,100
7025,8140,2018-10-24 23:00:00.000,18.3,100
7026,8140,2018-10-25 00:00:00.000,17.5,100
7027,8140,2018-10-25 01:00:00.000,17.2,100
7028,8140,2018-10-25 02:00:00.000,17.3,100
7029,8140,2018-10-25 03:00:00.000,15.1,100
7030,8140,2018-10-25 04:00:00.000,14.9,100
7031,8140,2018-10-25 05:00:00.000,15.2,100
7032,8140,2018-10-25 06:00:00.000,14.8,100
7033,8140,2018-10-25 07:00:00.000,14.5,100
7034,8140,2018-10-25 08:00:00.000,14.2,100
7035,8140,2018-10-25 09:00:00.000,15.1,100
7036,8140,2018-10-25 10:00:00.000,17.7,100
7037,8140,2018-10-25 11:00:00.000,18.8,100
7038,8140,2018-10-25 12:00:00.000,19.3,100
7039,8140,2018-10-25 13:00:00.000,20.4,100
7040,8140,2018-10-25 14:00:00.000,20.0,100
7041,8140,2018-10-25 15:00:00.000,18.7,100
7042,8140,2018-10-25 16:00:00.000,18.3,100
7043,8140,2018-10-25 17:00:00.000,17.1,100
7044,8140,2018-10-25 18:00:00.000,16.0,100
7045,8140,2018-10-25 19:00:00.000,15.8,100
7046,8140,2018-10-25 20:00:00.000,15.5,100
7047,8140,2018-10-25 21:00:00.000,15.0,100
7048,8140,2018-10-25 22:00:00.000,14.8,100
7049,8140,2018-10-25 23:00:00.000,14.4,100
7050,8140,2018-10-26 00:00:00.000,14.1,100
7051,8140,2018-10-26 01:00:00.000,14.1,100
7052,8140,2018-10-26 02:00:00.000,14.1,100
7053,8140,2018-10-26 03:00:00.000,13.9,100
7054,8140,2018-10-26 04:00:00.000,13.7,100
7055,8140,2018-10-26 05:00:00.000,13.2,100
7056,8140,2018-10-26 06:00:00.000,12.8,100
7057,8140,2018-10-26 07:00:00.000,12.9,100
7058,8140,2018-10-26 08:00:00.000,12.9,100
7059,8140,2018-10-26 09:00:00.000,13.6,100
7060,8140,2018-10-26 10:00:00.000,13.9,100
7061,8140,2018-10-26 11:00:00.000,14.6,100
7062,8140,2018-10-26 12:00:00.000,15.2,100
7063,8140,2018-10-26 13:00:00.000,15.0,100
7064,8140,2018-10-26 14:00:00.000,15.0,100
7065,8140,2018-10-26 15:00:00.000,15.2,100
7066,8140,2018-10-26 16:00:00.000,15.1,100
7067,8140,2018-10-26 17:00:00.000,14.8,100
7068,8140,2018-10-26 18:00:00.000,14.4,100
7069,8140,2018-10-26 19:00:00.000,14.0,100
7070,8140,2018-10-26 20:00:00.000,14.0,100
7071,8140,2018-10-26 21:00:00.000,13.8,100
7072,8140,2018-10-26 22:00:00.000,13.7,100
7073,8140,2018-10-26 23:00:00.000,13.8,100
7074,8140,2018-10-27 00:00:00.000,13.8,100
7075,8140,2018-10-27 01:00:00.000,13.7,100
7076,8140,2018-10-27 02:00:00.000,13.8,100
7077,8140,2018-10-27 03:00:00.000,13.6,100
7078,8140,2018-10-27 04:00:00.000,13.6,100
7079,8140,2018-10-27 05:00:00.000,13.6,100
7080,8140,2018-10-27 06:00:00.000,13.6,100
7081,8140,2018-10-27 07:00:00.000,13.6,100
7082,8140,2018-10-27 08:00:00.000,13.7,100
7083,8140,2018-10-27 09:00:00.000,13.6,100
7084,8140,2018-10-27 10:00:00.000,13.4,100
7085,8140,2018-10-27 11:00:00.000,13.3,100
7086,8140,2018-10-27 12:00:00.000,13.2,100
7087,8140,2018-10-27 13:00:00.000,13.1,100
7088,8140,2018-10-27 14:00:00.000,13.1,100
7089,8140,2018-10-27 15:00:00.000,13.2,100
7090,8140,2018-10-27 16:00:00.000,13.8,100
7091,8140,2018-10-27 17:00:00.000,13.2,100
7092,8140,2018-10-27 18:00:00.000,13.0,100
7093,8140,2018-10-27 19:00:00.000,12.9,100
7094,8140,2018-10-27 20:00:00.000,12.9,100
7095,8140,2018-10-27 21:00:00.000,12.8,100
7096,8140,2018-10-27 22:00:00.000,12.9,100
7097,8140,2018-10-27 23:00:00.000,13.1,100
7098,8140,2018-10-28 00:00:00.000,13.5,100
7099,8140,2018-10-28 01:00:00.000,13.7,100
7100,8140,2018-10-28 02:00:00.000,13.9,100
7101,8140,2018-10-28 03:00:00.000,13.7,100
7102,8140,2018-10-28 04:00:00.000,13.6,100
7103,8140,2018-10-28 05:00:00.000,13.9,100
7104,8140,2018-10-28 06:00:00.000,13.9,100
7105,8140,2018-10-28 07:00:00.000,14.0,100
7106,8140,2018-10-28 08:00:00.000,13.7,100
7107,8140,2018-10-28 09:00:00.000,13.9,100
7108,8140,2018-10-28 10:00:00.000,14.1,100
7109,8140,2018-10-28 11:00:00.000,14.2,100
7110,8140,2018-10-28 12:00:00.000,14.7,100
7111,8140,2018-10-28 13:00:00.000,15.5,100
7112,8140,2018-10-28 14:00:00.000,15.4,100
7113,8140,2018-10-28 15:00:00.000,15.3,100
7114,8140,2018-10-28 16:00:00.000,15.3,100
7115,8140,2018-10-28 17:00:00.000,14.5,100
7116,8140,2018-10-28 18:00:00.000,13.8,100
7117,8140,2018-10-28 19:00:00.000,13.5,100
7118,8140,2018-10-28 20:00:00.000,12.7,100
7119,8140,2018-10-28 21:00:00.000,12.3,100
7120,8140,2018-10-28 22:00:00.000,12.3,100
7121,8140,2018-10-28 23:00:00.000,12.8,100
7122,8140,2018-10-29 00:00:00.000,12.8,100
7123,8140,2018-10-29 01:00:00.000,13.1,100
7124,8140,2018-10-29 02:00:00.000,13.3,100
7125,8140,2018-10-29 03:00:00.000,13.4,100
7126,8140,2018-10-29 04:00:00.000,13.6,100
7127,8140,2018-10-29 05:00:00.000,14.3,100
7128,8140,2018-10-29 06:00:00.000,14.2,100
7129,8140,2018-10-29 07:00:00.000,13.8,100
7130,8140,2018-10-29 08:00:00.000,14.2,100
7131,8140,2018-10-29 09:00:00.000,13.7,100
7132,8140,2018-10-29 10:00:00.000,13.7,100
7133,8140,2018-10-29 11:00:00.000,13.8,100
7134,8140,2018-10-29 12:00:00.000,14.4,100
7135,8140,2018-10-29 13:00:00.000,14.2,100
7136,8140,2018-10-29 14:00:00.000,12.8,100
7137,8140,2018-10-29 15:00:00.000,15.9,100
7138,8140,2018-10-29 16:00:00.000,16.7,100
7139,8140,2018-10-29 17:00:00.000,16.7,100
7140,8140,2018-10-29 18:00:00.000,16.4,100
7141,8140,2018-10-29 19:00:00.000,16.6,100
7142,8140,2018-10-29 20:00:00.000,16.7,100
7143,8140,2018-10-29 21:00:00.000,15.9,100
7144,8140,2018-10-29 22:00:00.000,15.0,100
7145,8140,2018-10-29 23:00:00.000,13.2,100
7146,8140,2018-10-30 00:00:00.000,12.4,100
7147,8140,2018-10-30 01:00:00.000,11.5,100
7148,8140,2018-10-30 02:00:00.000,11.3,100
7149,8140,2018-10-30 03:00:00.000,9.9,100
7150,8140,2018-10-30 04:00:00.000,9.3,100
7151,8140,2018-10-30 05:00:00.000,9.2,100
7152,8140,2018-10-30 06:00:00.000,9.6,100
7153,8140,2018-10-30 07:00:00.000,10.1,100
7154,8140,2018-10-30 08:00:00.000,10.2,100
7155,8140,2018-10-30 09:00:00.000,10.3,100
7156,8140,2018-10-30 10:00:00.000,10.7,100
7157,8140,2018-10-30 11:00:00.000,11.0,100
7158,8140,2018-10-30 12:00:00.000,11.4,100
7159,8140,2018-10-30 13:00:00.000,11.7,100
7160,8140,2018-10-30 14:00:00.000,12.6,100
7161,8140,2018-10-30 15:00:00.000,13.5,100
7162,8140,2018-10-30 16:00:00.000,13.5,100
7163,8140,2018-10-30 17:00:00.000,11.2,100
7164,8140,2018-10-30 18:00:00.000,9.9,100
7165,8140,2018-10-30 19:00:00.000,9.8,100
7166,8140,2018-10-30 20:00:00.000,9.4,100
7167,8140,2018-10-30 21:00:00.000,8.8,100
7168,8140,2018-10-30 22:00:00.000,8.3,100
7169,8140,2018-10-30 23:00:00.000,8.8,100
7170,8140,2018-10-31 00:00:00.000,8.9,100
7171,8140,2018-10-31 01:00:00.000,8.4,100
7172,8140,2018-10-31 02:00:00.000,7.6,100
7173,8140,2018-10-31 03:00:00.000,7.4,100
7174,8140,2018-10-31 04:00:00.000,8.1,100
7175,8140,2018-10-31 05:00:00.000,8.9,100
7176,8140,2018-10-31 06:00:00.000,9.1,100
7177,8140,2018-10-31 07:00:00.000,9.4,100
7178,8140,2018-10-31 08:00:00.000,9.6,100
7179,8140,2018-10-31 09:00:00.000,10.6,100
7180,8140,2018-10-31 10:00:00.000,11.8,100
7181,8140,2018-10-31 11:00:00.000,12.3,100
7182,8140,2018-10-31 12:00:00.000,13.7,100
7183,8140,2018-10-31 13:00:00.000,14.0,100
7184,8140,2018-10-31 14:00:00.000,14.0,100
7185,8140,2018-10-31 15:00:00.000,13.8,100
7186,8140,2018-10-31 16:00:00.000,13.7,100
7187,8140,2018-10-31 17:00:00.000,13.3,100
7188,8140,2018-10-31 18:00:00.000,13.6,100
7189,8140,2018-10-31 19:00:00.000,13.5,100
7190,8140,2018-10-31 20:00:00.000,12.1,100
7191,8140,2018-10-31 21:00:00.000,12.2,100
7192,8140,2018-10-31 22:00:00.000,12.3,100
7193,8140,2018-10-31 23:00:00.000,12.7,100
7194,8140,2018-11-01 00:00:00.000,12.6,100
7195,8140,2018-11-01 01:00:00.000,12.7,100
7196,8140,2018-11-01 02:00:00.000,13.1,100
7197,8140,2018-11-01 03:00:00.000,12.8,100
7198,8140,2018-11-01 04:00:00.000,11.3,100
7199,8140,2018-11-01 05:00:00.000,11.9,100
7200,8140,2018-11-01 06:00:00.000,11.6,100
7201,8140,2018-11-01 07:00:00.000,10.7,100
7202,8140,2018-11-01 08:00:00.000,10.1,100
7203,8140,2018-11-01 09:00:00.000,10.1,100
7204,8140,2018-11-01 10:00:00.000,9.9,100
7205,8140,2018-11-01 11:00:00.000,10.3,100
7206,8140,2018-11-01 12:00:00.000,11.8,100
7207,8140,2018-11-01 13:00:00.000,13.3,100
7208,8140,2018-11-01 14:00:00.000,14.5,100
7209,8140,2018-11-01 15:00:00.000,14.8,100
7210,8140,2018-11-01 16:00:00.000,14.3,100
7211,8140,2018-11-01 17:00:00.000,12.7,100
7212,8140,2018-11-01 18:00:00.000,11.3,100
7213,8140,2018-11-01 19:00:00.000,10.1,100
7214,8140,2018-11-01 20:00:00.000,10.9,100
7215,8140,2018-11-01 21:00:00.000,10.6,100
7216,8140,2018-11-01 22:00:00.000,10.5,100
7217,8140,2018-11-01 23:00:00.000,11.2,100
7218,8140,2018-11-02 00:00:00.000,10.8,100
7219,8140,2018-11-02 01:00:00.000,10.8,100
7220,8140,2018-11-02 02:00:00.000,10.3,100
7221,8140,2018-11-02 03:00:00.000,10.5,100
7222,8140,2018-11-02 04:00:00.000,11.6,100
7223,8140,2018-11-02 05:00:00.000,11.7,100
7224,8140,2018-11-02 06:00:00.000,11.7,100
7225,8140,2018-11-02 07:00:00.000,11.4,100
7226,8140,2018-11-02 08:00:00.000,11.5,100
7227,8140,2018-11-02 09:00:00.000,10.2,100
7228,8140,2018-11-02 10:00:00.000,11.1,100
7229,8140,2018-11-02 11:00:00.000,12.1,100
7230,8140,2018-11-02 12:00:00.000,13.3,100
7231,8140,2018-11-02 13:00:00.000,13.6,100
7232,8140,2018-11-02 14:00:00.000,12.9,100
7233,8140,2018-11-02 15:00:00.000,12.6,100
7234,8140,2018-11-02 16:00:00.000,12.7,100
7235,8140,2018-11-02 17:00:00.000,12.6,100
7236,8140,2018-11-02 18:00:00.000,11.9,100
7237,8140,2018-11-02 19:00:00.000,11.6,100
7238,8140,2018-11-02 20:00:00.000,11.3,100
7239,8140,2018-11-02 21:00:00.000,11.2,100
7240,8140,2018-11-02 22:00:00.000,11.3,100
7241,8140,2018-11-02 23:00:00.000,11.3,100
7242,8140,2018-11-03 00:00:00.000,11.3,100
7243,8140,2018-11-03 01:00:00.000,12.2,100
7244,8140,2018-11-03 02:00:00.000,13.1,100
7245,8140,2018-11-03 03:00:00.000,12.8,100
7246,8140,2018-11-03 04:00:00.000,13.3,100
7247,8140,2018-11-03 05:00:00.000,12.1,100
7248,8140,2018-11-03 06:00:00.000,12.6,100
7249,8140,2018-11-03 07:00:00.000,13.5,100
7250,8140,2018-11-03 08:00:00.000,13.6,100
7251,8140,2018-11-03 09:00:00.000,13.9,100
7252,8140,2018-11-03 10:00:00.000,14.6,100
7253,8140,2018-11-03 11:00:00.000,16.6,100
7254,8140,2018-11-03 12:00:00.000,18.2,100
7255,8140,2018-11-03 13:00:00.000,18.1,100
7256,8140,2018-11-03 14:00:00.000,18.0,100
7257,8140,2018-11-03 15:00:00.000,17.4,100
7258,8140,2018-11-03 16:00:00.000,16.6,100
7259,8140,2018-11-03 17:00:00.000,15.6,100
7260,8140,2018-11-03 18:00:00.000,14.5,100
7261,8140,2018-11-03 19:00:00.000,13.3,100
7262,8140,2018-11-03 20:00:00.000,13.0,100
7263,8140,2018-11-03 21:00:00.000,13.2,100
7264,8140,2018-11-03 22:00:00.000,12.9,100
7265,8140,2018-11-03 23:00:00.000,12.6,100
7266,8140,2018-11-04 00:00:00.000,12.4,100
7267,8140,2018-11-04 01:00:00.000,12.0,100
7268,8140,2018-11-04 02:00:00.000,12.3,100
7269,8140,2018-11-04 03:00:00.000,12.8,100
7270,8140,2018-11-04 04:00:00.000,13.2,100
7271,8140,2018-11-04 05:00:00.000,12.5,100
7272,8140,2018-11-04 06:00:00.000,12.0,100
7273,8140,2018-11-04 07:00:00.000,11.6,100
7274,8140,2018-11-04 08:00:00.000,12.1,100
7275,8140,2018-11-04 09:00:00.000,13.7,100
7276,8140,2018-11-04 10:00:00.000,15.0,100
7277,8140,2018-11-04 11:00:00.000,17.6,100
7278,8140,2018-11-04 12:00:00.000,18.2,100
7279,8140,2018-11-04 13:00:00.000,18.1,100
7280,8140,2018-11-04 14:00:00.000,18.9,100
7281,8140,2018-11-04 15:00:00.000,17.9,100
7282,8140,2018-11-04 16:00:00.000,17.0,100
7283,8140,2018-11-04 17:00:00.000,16.5,100
7284,8140,2018-11-04 18:00:00.000,16.4,100
7285,8140,2018-11-04 19:00:00.000,16.1,100
7286,8140,2018-11-04 20:00:00.000,15.8,100
7287,8140,2018-11-04 21:00:00.000,15.0,100
7288,8140,2018-11-04 22:00:00.000,13.8,100
7289,8140,2018-11-04 23:00:00.000,13.4,100
7290,8140,2018-11-05 00:00:00.000,13.3,100
7291,8140,2018-11-05 01:00:00.000,13.2,100
7292,8140,2018-11-05 02:00:00.000,13.1,100
7293,8140,2018-11-05 03:00:00.000,13.2,100
7294,8140,2018-11-05 04:00:00.000,13.6,100
7295,8140,2018-11-05 05:00:00.000,13.3,100
7296,8140,2018-11-05 06:00:00.000,13.1,100
7297,8140,2018-11-05 07:00:00.000,12.8,100
7298,8140,2018-11-05 08:00:00.000,12.7,100
7299,8140,2018-11-05 09:00:00.000,12.6,100
7300,8140,2018-11-05 10:00:00.000,12.8,100
7301,8140,2018-11-05 11:00:00.000,13.6,100
7302,8140,2018-11-05 12:00:00.000,12.8,100
7303,8140,2018-11-05 13:00:00.000,12.7,100
7304,8140,2018-11-05 14:00:00.000,14.7,100
7305,8140,2018-11-05 15:00:00.000,15.3,100
7306,8140,2018-11-05 16:00:00.000,14.6,100
7307,8140,2018-11-05 17:00:00.000,13.8,100
7308,8140,2018-11-05 18:00:00.000,12.6,100
7309,8140,2018-11-05 19:00:00.000,12.6,100
7310,8140,2018-11-05 20:00:00.000,12.9,100
7311,8140,2018-11-05 21:00:00.000,13.0,100
7312,8140,2018-11-05 22:00:00.000,13.1,100
7313,8140,2018-11-05 23:00:00.000,12.9,100
7314,8140,2018-11-06 00:00:00.000,13.1,100
7315,8140,2018-11-06 01:00:00.000,13.3,100
7316,8140,2018-11-06 02:00:00.000,13.0,100
7317,8140,2018-11-06 03:00:00.000,14.1,100
7318,8140,2018-11-06 04:00:00.000,13.5,100
7319,8140,2018-11-06 05:00:00.000,13.3,100
7320,8140,2018-11-06 06:00:00.000,13.5,100
7321,8140,2018-11-06 07:00:00.000,13.9,100
7322,8140,2018-11-06 08:00:00.000,13.8,100
7323,8140,2018-11-06 09:00:00.000,14.2,100
7324,8140,2018-11-06 10:00:00.000,13.9,100
7325,8140,2018-11-06 11:00:00.000,15.3,100
7326,8140,2018-11-06 12:00:00.000,16.2,100
7327,8140,2018-11-06 13:00:00.000,16.5,100
7328,8140,2018-11-06 14:00:00.000,16.1,100
7329,8140,2018-11-06 15:00:00.000,15.3,100
7330,8140,2018-11-06 16:00:00.000,14.1,100
7331,8140,2018-11-06 17:00:00.000,14.0,100
7332,8140,2018-11-06 18:00:00.000,14.1,100
7333,8140,2018-11-06 19:00:00.000,14.0,100
7334,8140,2018-11-06 20:00:00.000,13.7,100
7335,8140,2018-11-06 21:00:00.000,13.2,100
7336,8140,2018-11-06 22:00:00.000,13.0,100
7337,8140,2018-11-06 23:00:00.000,13.3,100
7338,8140,2018-11-07 00:00:00.000,13.1,100
7339,8140,2018-11-07 01:00:00.000,12.8,100
7340,8140,2018-11-07 02:00:00.000,12.7,100
7341,8140,2018-11-07 03:00:00.000,12.7,100
7342,8140,2018-11-07 04:00:00.000,12.7,100
7343,8140,2018-11-07 05:00:00.000,12.7,100
7344,8140,2018-11-07 06:00:00.000,13.0,100
7345,8140,2018-11-07 07:00:00.000,12.7,100
7346,8140,2018-11-07 08:00:00.000,12.6,100
7347,8140,2018-11-07 09:00:00.000,12.8,100
7348,8140,2018-11-07 10:00:00.000,12.8,100
7349,8140,2018-11-07 11:00:00.000,13.1,100
7350,8140,2018-11-07 12:00:00.000,13.2,100
7351,8140,2018-11-07 13:00:00.000,13.7,100
7352,8140,2018-11-07 14:00:00.000,14.4,100
7353,8140,2018-11-07 15:00:00.000,14.7,100
7354,8140,2018-11-07 16:00:00.000,14.8,100
7355,8140,2018-11-07 17:00:00.000,14.1,100
7356,8140,2018-11-07 18:00:00.000,13.6,100
7357,8140,2018-11-07 19:00:00.000,13.2,100
7358,8140,2018-11-07 20:00:00.000,12.8,100
7359,8140,2018-11-07 21:00:00.000,12.7,100
7360,8140,2018-11-07 22:00:00.000,13.0,100
7361,8140,2018-11-07 23:00:00.000,12.5,100
7362,8140,2018-11-08 00:00:00.000,12.2,100
7363,8140,2018-11-08 01:00:00.000,12.1,100
7364,8140,2018-11-08 02:00:00.000,11.9,100
7365,8140,2018-11-08 03:00:00.000,11.8,100
7366,8140,2018-11-08 04:00:00.000,11.5,100
7367,8140,2018-11-08 05:00:00.000,11.0,100
7368,8140,2018-11-08 06:00:00.000,10.6,100
7369,8140,2018-11-08 07:00:00.000,10.5,100
7370,8140,2018-11-08 08:00:00.000,10.6,100
7371,8140,2018-11-08 09:00:00.000,11.0,100
